File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF700NXM	bed narrowPeak	optimal IDR thresholded peaks	ENCSR829ZIC	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/N-dmelanogaster/				N-dmelanogaster	DNA					False	2018-02-05	modENCODE				1, 2							ENCFF239XVM, ENCFF577PBK, ENCFF813IAR	31610	Kevin White, UChicago	42d1179e224ad312b8b724310fca3056		https://www.encodeproject.org/files/ENCFF700NXM/@@download/ENCFF700NXM.bed.gz	dm6				released	s3://encode-public/2017/12/24/de6cf6f4-de49-4d82-93f9-854948894313/ENCFF700NXM.bed.gz				
ENCFF610ERW	bed narrowPeak	peaks and background as input for IDR	ENCSR504XNN	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										cnc-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF905SIQ, ENCFF977ELF	778670	Kevin White, UChicago	3afac22c432f8af8c4dd12a3cf9b9080		https://www.encodeproject.org/files/ENCFF610ERW/@@download/ENCFF610ERW.bed.gz	dm3				released	s3://encode-public/2017/07/02/fb12e0b8-c7c4-4db5-97db-1da1dac08740/ENCFF610ERW.bed.gz				
ENCFF148YKS	bed narrowPeak	peaks and background as input for IDR	ENCSR504XNN	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										cnc-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF011HMH, ENCFF977ELF	778627	Kevin White, UChicago	f21b8cf8949f7531cf3788faa0269031		https://www.encodeproject.org/files/ENCFF148YKS/@@download/ENCFF148YKS.bed.gz	dm3				released	s3://encode-public/2017/07/02/430fe084-5865-4763-accb-6f9923fbb977/ENCFF148YKS.bed.gz				
ENCFF545OIQ	bed narrowPeak	peaks and background as input for IDR	ENCSR504XNN	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										cnc-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF011HMH, ENCFF905SIQ, ENCFF977ELF	783498	Kevin White, UChicago	3acb5767b5a18078035c5988d084e4b2		https://www.encodeproject.org/files/ENCFF545OIQ/@@download/ENCFF545OIQ.bed.gz	dm3				released	s3://encode-public/2017/07/02/621e8693-3bfc-42e2-a7ab-471757f53b80/ENCFF545OIQ.bed.gz				
ENCFF634QWY	bed narrowPeak	optimal IDR thresholded peaks	ENCSR504XNN	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										cnc-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF148YKS, ENCFF545OIQ, ENCFF610ERW	22282	Kevin White, UChicago	dd42a5456cc8897e98761fb8e15d8a2e		https://www.encodeproject.org/files/ENCFF634QWY/@@download/ENCFF634QWY.bed.gz	dm3				released	s3://encode-public/2017/07/02/ff5e7473-7681-437e-a0f1-9285f4fcbbf9/ENCFF634QWY.bed.gz				
ENCFF168LPQ	bed narrowPeak	peaks and background as input for IDR	ENCSR504XNN	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										cnc-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF111BEJ, ENCFF284KLK	779252	Kevin White, UChicago	69e0fe39cc8fc0b66c7c2b2bc1ff7a91		https://www.encodeproject.org/files/ENCFF168LPQ/@@download/ENCFF168LPQ.bed.gz	dm6				released	s3://encode-public/2017/07/02/27c6cd52-77fe-4478-99e4-db7dca7496ab/ENCFF168LPQ.bed.gz				
ENCFF713NXE	bed narrowPeak	peaks and background as input for IDR	ENCSR504XNN	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										cnc-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF144DEU, ENCFF284KLK	777977	Kevin White, UChicago	a141c2cd5656241782e02c8d3f355e56		https://www.encodeproject.org/files/ENCFF713NXE/@@download/ENCFF713NXE.bed.gz	dm6				released	s3://encode-public/2017/07/02/f7e6c5b9-279e-4e81-b2d7-559e3f7ab354/ENCFF713NXE.bed.gz				
ENCFF019BMX	bed narrowPeak	peaks and background as input for IDR	ENCSR504XNN	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										cnc-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF111BEJ, ENCFF144DEU, ENCFF284KLK	785431	Kevin White, UChicago	1835437013e1b9cd13e8a6c182040d44		https://www.encodeproject.org/files/ENCFF019BMX/@@download/ENCFF019BMX.bed.gz	dm6				released	s3://encode-public/2017/07/02/0c05249d-47b1-41cf-b83f-e48c672c24a4/ENCFF019BMX.bed.gz				
ENCFF864MKA	bed narrowPeak	optimal IDR thresholded peaks	ENCSR504XNN	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										cnc-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF019BMX, ENCFF168LPQ, ENCFF713NXE	18267	Kevin White, UChicago	eda3e7053e50dfd7542dff4196953ac2		https://www.encodeproject.org/files/ENCFF864MKA/@@download/ENCFF864MKA.bed.gz	dm6				released	s3://encode-public/2017/07/02/01e0cf8f-8344-4b67-8a77-b9a530ab19d0/ENCFF864MKA.bed.gz				
ENCFF192CVN	bed narrowPeak	peaks and background as input for IDR	ENCSR556QKA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Dll-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF283GTE, ENCFF381FYB	781954	Kevin White, UChicago	77cad5e928c30557004a61000bc11dc5		https://www.encodeproject.org/files/ENCFF192CVN/@@download/ENCFF192CVN.bed.gz	dm3				released	s3://encode-public/2017/07/02/18a3bc7f-1e09-4dba-80e7-ab1c6ed33dac/ENCFF192CVN.bed.gz				
ENCFF560CNO	bed narrowPeak	peaks and background as input for IDR	ENCSR556QKA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Dll-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF283GTE, ENCFF565TUB	783696	Kevin White, UChicago	b5e8aa276fc6083358717d89ace0124a		https://www.encodeproject.org/files/ENCFF560CNO/@@download/ENCFF560CNO.bed.gz	dm3				released	s3://encode-public/2017/07/02/658bd264-aeeb-4fdb-a7a8-3b1696973c05/ENCFF560CNO.bed.gz				
ENCFF253CUA	bed narrowPeak	peaks and background as input for IDR	ENCSR556QKA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Dll-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF283GTE, ENCFF381FYB, ENCFF565TUB	787741	Kevin White, UChicago	7f2e3b05f3b459a00eb4e4c6c39930d5		https://www.encodeproject.org/files/ENCFF253CUA/@@download/ENCFF253CUA.bed.gz	dm3				released	s3://encode-public/2017/07/02/9f438eb5-26d8-4869-87f8-54be530f4dcb/ENCFF253CUA.bed.gz				
ENCFF552COQ	bed narrowPeak	peaks and background as input for IDR	ENCSR556QKA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Dll-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF044WHF, ENCFF870TCK	782101	Kevin White, UChicago	157625ccff2e0d6189b091f102e537fa		https://www.encodeproject.org/files/ENCFF552COQ/@@download/ENCFF552COQ.bed.gz	dm6				released	s3://encode-public/2017/07/02/736bb4bf-6fa6-41fd-a98e-e3177e9c2e40/ENCFF552COQ.bed.gz				
ENCFF765QBR	bed narrowPeak	optimal IDR thresholded peaks	ENCSR556QKA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Dll-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF192CVN, ENCFF253CUA, ENCFF560CNO	44494	Kevin White, UChicago	b679bf8800a31f5e22ac717f4c29909a		https://www.encodeproject.org/files/ENCFF765QBR/@@download/ENCFF765QBR.bed.gz	dm3				released	s3://encode-public/2017/07/02/bf7c0d7d-8b68-4804-ad15-c9fd793ccb08/ENCFF765QBR.bed.gz				
ENCFF976SEF	bed narrowPeak	peaks and background as input for IDR	ENCSR556QKA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Dll-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF044WHF, ENCFF996AGQ	783684	Kevin White, UChicago	8a035b51578f099dc9c4ba1f39e40c51		https://www.encodeproject.org/files/ENCFF976SEF/@@download/ENCFF976SEF.bed.gz	dm6				released	s3://encode-public/2017/07/02/7a31c638-d489-4d96-97e4-b6aa7267b8f6/ENCFF976SEF.bed.gz				
ENCFF092VCC	bed narrowPeak	peaks and background as input for IDR	ENCSR556QKA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Dll-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF044WHF, ENCFF870TCK, ENCFF996AGQ	788116	Kevin White, UChicago	f3c15028f1015fbd3b9ae18b78399608		https://www.encodeproject.org/files/ENCFF092VCC/@@download/ENCFF092VCC.bed.gz	dm6				released	s3://encode-public/2017/07/02/efa14ade-6199-493e-ac64-6181e6f2cb60/ENCFF092VCC.bed.gz				
ENCFF984YJS	bed narrowPeak	optimal IDR thresholded peaks	ENCSR556QKA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Dll-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF092VCC, ENCFF552COQ, ENCFF976SEF	42666	Kevin White, UChicago	cb765bc6a284a4366f4af549925edb7a		https://www.encodeproject.org/files/ENCFF984YJS/@@download/ENCFF984YJS.bed.gz	dm6				released	s3://encode-public/2017/07/02/ead9cb80-aadf-454e-91b4-f0126ddfd4a9/ENCFF984YJS.bed.gz				
ENCFF587EWG	bed narrowPeak	peaks and background as input for IDR	ENCSR981DFR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF004BRF, ENCFF719BPF	589143	Kevin White, UChicago	574347f4e6cc59f5525bce9d3f5ab3bb		https://www.encodeproject.org/files/ENCFF587EWG/@@download/ENCFF587EWG.bed.gz	dm3				released	s3://encode-public/2017/07/02/4d46fbd8-456b-49ec-ba3d-7e1fa5303465/ENCFF587EWG.bed.gz				
ENCFF522OKL	bed narrowPeak	peaks and background as input for IDR	ENCSR981DFR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF004BRF, ENCFF267JZW	782228	Kevin White, UChicago	4f7b56598cc90315525b231af0c50a18		https://www.encodeproject.org/files/ENCFF522OKL/@@download/ENCFF522OKL.bed.gz	dm3				released	s3://encode-public/2017/07/02/e790b1c6-9510-4052-85b8-a559ce1fc1ff/ENCFF522OKL.bed.gz				
ENCFF120WOK	bed narrowPeak	peaks and background as input for IDR	ENCSR981DFR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF004BRF, ENCFF267JZW, ENCFF719BPF	783877	Kevin White, UChicago	2979aec9a1a006b422e37899c9900794		https://www.encodeproject.org/files/ENCFF120WOK/@@download/ENCFF120WOK.bed.gz	dm3				released	s3://encode-public/2017/07/02/3a7f47b4-47c2-4744-a1e9-b203a4c50b34/ENCFF120WOK.bed.gz				
ENCFF716KPA	bed narrowPeak	optimal IDR thresholded peaks	ENCSR981DFR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF120WOK, ENCFF522OKL, ENCFF587EWG	12269	Kevin White, UChicago	837af2eb6aedf43a989c9fdb495f6e3b		https://www.encodeproject.org/files/ENCFF716KPA/@@download/ENCFF716KPA.bed.gz	dm3				released	s3://encode-public/2017/07/02/f87a6ca9-70d7-4a61-aedb-66b9df03c22e/ENCFF716KPA.bed.gz				
ENCFF580NUG	bed narrowPeak	peaks and background as input for IDR	ENCSR981DFR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF300LCZ, ENCFF650FZW	586132	Kevin White, UChicago	51bbe8f463c3021710b78d9500e6359e		https://www.encodeproject.org/files/ENCFF580NUG/@@download/ENCFF580NUG.bed.gz	dm6				released	s3://encode-public/2017/07/02/747a04e7-796c-446c-ab35-bc6dfa3e7cf4/ENCFF580NUG.bed.gz				
ENCFF913MAT	bed narrowPeak	peaks and background as input for IDR	ENCSR981DFR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF300LCZ, ENCFF769PVA	783309	Kevin White, UChicago	ab8381333b66bab977bb5374f97c4b9a		https://www.encodeproject.org/files/ENCFF913MAT/@@download/ENCFF913MAT.bed.gz	dm6				released	s3://encode-public/2017/07/02/bb89e7ec-444b-46da-8c5d-84dcb465c889/ENCFF913MAT.bed.gz				
ENCFF362UWN	bed narrowPeak	peaks and background as input for IDR	ENCSR981DFR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF300LCZ, ENCFF650FZW, ENCFF769PVA	784926	Kevin White, UChicago	e6c6188ecd18215234945b9649dc897e		https://www.encodeproject.org/files/ENCFF362UWN/@@download/ENCFF362UWN.bed.gz	dm6				released	s3://encode-public/2017/07/02/c335cd8d-7ecf-49e6-9679-7edd0d81266e/ENCFF362UWN.bed.gz				
ENCFF378LLQ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR981DFR	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				stable transfection	insertion	/targets/Dfd-dmelanogaster/				Dfd-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF362UWN, ENCFF580NUG, ENCFF913MAT	14781	Kevin White, UChicago	8ee454ca435ec2cfe2753be013392310		https://www.encodeproject.org/files/ENCFF378LLQ/@@download/ENCFF378LLQ.bed.gz	dm6				released	s3://encode-public/2017/07/02/8510200c-0aa5-4ef3-a7e7-66db18c49e4a/ENCFF378LLQ.bed.gz				
ENCFF762JYW	bed narrowPeak	peaks and background as input for IDR	ENCSR360TVA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF692GXY, ENCFF769FAX	752095	Kevin White, UChicago	5823c5c6cda8a937d44f217991520f44		https://www.encodeproject.org/files/ENCFF762JYW/@@download/ENCFF762JYW.bed.gz	dm3				released	s3://encode-public/2017/07/02/c3ac55b6-4dbf-4ad9-b0d9-06f481469183/ENCFF762JYW.bed.gz				
ENCFF740MNM	bed narrowPeak	peaks and background as input for IDR	ENCSR360TVA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF610HYH, ENCFF692GXY	772480	Kevin White, UChicago	d98f57fb4100a98bc7ab4df6f71832f9		https://www.encodeproject.org/files/ENCFF740MNM/@@download/ENCFF740MNM.bed.gz	dm3				released	s3://encode-public/2017/07/02/6e1e47cb-31be-4f63-9f36-21c974c38a48/ENCFF740MNM.bed.gz				
ENCFF354HIP	bed narrowPeak	peaks and background as input for IDR	ENCSR360TVA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF610HYH, ENCFF692GXY, ENCFF769FAX	786907	Kevin White, UChicago	92e0468484d1f368af4e9a2eb5e90bfa		https://www.encodeproject.org/files/ENCFF354HIP/@@download/ENCFF354HIP.bed.gz	dm3				released	s3://encode-public/2017/07/02/42cf46fc-1786-4649-9485-492cf2c9cc66/ENCFF354HIP.bed.gz				
ENCFF857XVY	bed narrowPeak	optimal IDR thresholded peaks	ENCSR360TVA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF354HIP, ENCFF740MNM, ENCFF762JYW	1382	Kevin White, UChicago	3b7679a1a2e817c8262b31190606c026		https://www.encodeproject.org/files/ENCFF857XVY/@@download/ENCFF857XVY.bed.gz	dm3				released	s3://encode-public/2017/07/02/300a3ca4-bfc2-483f-8a5e-2f3c85725fa0/ENCFF857XVY.bed.gz				
ENCFF512GGM	bed narrowPeak	peaks and background as input for IDR	ENCSR360TVA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF732VEJ, ENCFF837WJO	755402	Kevin White, UChicago	5bb7bc149ac25d6fe36da1184ae8dd3d		https://www.encodeproject.org/files/ENCFF512GGM/@@download/ENCFF512GGM.bed.gz	dm6				released	s3://encode-public/2017/07/02/3ab5c8e9-2ce4-46f2-86da-3f1ae9a5f6f0/ENCFF512GGM.bed.gz				
ENCFF561FJV	bed narrowPeak	peaks and background as input for IDR	ENCSR360TVA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF732VEJ, ENCFF940FXK	772432	Kevin White, UChicago	311ce697dbea5eac2347b9b31cbb2d17		https://www.encodeproject.org/files/ENCFF561FJV/@@download/ENCFF561FJV.bed.gz	dm6				released	s3://encode-public/2017/07/02/0c616158-1dd9-4553-8485-c08241b5b24f/ENCFF561FJV.bed.gz				
ENCFF969VHP	bed narrowPeak	peaks and background as input for IDR	ENCSR360TVA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF732VEJ, ENCFF837WJO, ENCFF940FXK	786405	Kevin White, UChicago	78474587fba2244e375a09b6888b3612		https://www.encodeproject.org/files/ENCFF969VHP/@@download/ENCFF969VHP.bed.gz	dm6				released	s3://encode-public/2017/07/02/4b42111b-5a15-4cc3-998c-b1f6019b86c2/ENCFF969VHP.bed.gz				
ENCFF786FZV	bed narrowPeak	optimal IDR thresholded peaks	ENCSR360TVA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF512GGM, ENCFF561FJV, ENCFF969VHP	1545	Kevin White, UChicago	aa9684637cd5876de0205f9ad6948d5c		https://www.encodeproject.org/files/ENCFF786FZV/@@download/ENCFF786FZV.bed.gz	dm6				released	s3://encode-public/2017/07/02/7b983922-e720-4356-8312-bfea2bec6bd5/ENCFF786FZV.bed.gz				
ENCFF103NZH	bed narrowPeak	peaks	ENCSR360TVA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2017-09-28	modENCODE				3							ENCFF078BXW, ENCFF692GXY	781870	Kevin White, UChicago	53310d28d109a02dfb837b97ee550eb1		https://www.encodeproject.org/files/ENCFF103NZH/@@download/ENCFF103NZH.bed.gz	dm3				released	s3://encode-public/2017/09/28/c84d465b-f50e-4d8e-8a06-a68274040c43/ENCFF103NZH.bed.gz				
ENCFF682UGU	bed narrowPeak	peaks	ENCSR360TVA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										Su(H)-dmelanogaster	DNA					False	2017-09-28	modENCODE				3							ENCFF732VEJ, ENCFF802FYB	781910	Kevin White, UChicago	a5b4c72be66f6e81109e94c4b5d6ef31		https://www.encodeproject.org/files/ENCFF682UGU/@@download/ENCFF682UGU.bed.gz	dm6				released	s3://encode-public/2017/09/28/55256673-b199-4189-9166-ffcb73be3bb4/ENCFF682UGU.bed.gz				
ENCFF009IJP	bed narrowPeak	peaks and background as input for IDR	ENCSR319MRG	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										D-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF147WIX, ENCFF508WVG	744479	Kevin White, UChicago	e38f4af2e6fb93f8dd799887500758bf		https://www.encodeproject.org/files/ENCFF009IJP/@@download/ENCFF009IJP.bed.gz	dm3				released	s3://encode-public/2017/07/02/66ea8f51-1f2d-4ff2-a6ca-9005e0e5c6ad/ENCFF009IJP.bed.gz				
ENCFF925VRU	bed narrowPeak	peaks and background as input for IDR	ENCSR319MRG	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										D-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF147WIX, ENCFF560DHD	778399	Kevin White, UChicago	32b7a75679f25a120aae3efb5add4d0b		https://www.encodeproject.org/files/ENCFF925VRU/@@download/ENCFF925VRU.bed.gz	dm3				released	s3://encode-public/2017/07/02/19cbb7f3-c2dd-48cc-bd84-6324190ddf39/ENCFF925VRU.bed.gz				
ENCFF572RIZ	bed narrowPeak	peaks and background as input for IDR	ENCSR319MRG	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										D-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF147WIX, ENCFF508WVG, ENCFF560DHD	780690	Kevin White, UChicago	115af3c83c00b0be235444f35608ac78		https://www.encodeproject.org/files/ENCFF572RIZ/@@download/ENCFF572RIZ.bed.gz	dm3				released	s3://encode-public/2017/07/02/bfc5fa97-0d56-4478-800f-24fcbf61d153/ENCFF572RIZ.bed.gz				
ENCFF225KJW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR319MRG	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										D-dmelanogaster	DNA					False	2017-09-28	modENCODE				1, 2							ENCFF009IJP, ENCFF572RIZ, ENCFF925VRU	46051	Kevin White, UChicago	381e6bf04210daffcb707a2d4fa76629		https://www.encodeproject.org/files/ENCFF225KJW/@@download/ENCFF225KJW.bed.gz	dm3				released	s3://encode-public/2017/07/02/d8ad62ce-6d7b-4742-904e-2ea42582a9e3/ENCFF225KJW.bed.gz				
ENCFF228FJK	bed narrowPeak	peaks and background as input for IDR	ENCSR319MRG	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										D-dmelanogaster	DNA					False	2017-09-28	modENCODE				1							ENCFF769AWX, ENCFF967CVC	776967	Kevin White, UChicago	f3a935a00126bc8ac8255fd026b6990c		https://www.encodeproject.org/files/ENCFF228FJK/@@download/ENCFF228FJK.bed.gz	dm6				released	s3://encode-public/2017/07/02/42d6fe7e-a51e-4644-8a0d-6a164123321b/ENCFF228FJK.bed.gz				
ENCFF903XOG	bed narrowPeak	peaks and background as input for IDR	ENCSR319MRG	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster										D-dmelanogaster	DNA					False	2017-09-28	modENCODE				2							ENCFF405IYV, ENCFF769AWX	723952	Kevin White, UChicago	ce2076af302c9b0e594dbfad655c91c8		https://www.encodeproject.org/files/ENCFF903XOG/@@download/ENCFF903XOG.bed.gz	dm6				released	s3://encode-public/2017/07/02/3a9907e6-6ab4-4d78-906e-9a82a9390ecc/ENCFF903XOG.bed.gz				
