File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF136EME	bed narrowPeak	peaks and background as input for IDR	ENCSR317SVS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/acj6-dmelanogaster/		dm3 X 15219510 15314098		acj6-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF451WVW, ENCFF660DBZ, ENCFF756CWE, ENCFF937FAQ	753784	Kevin White, UChicago	ed49fdaa4b17cfa4c4d6bd84f5e146b3		https://www.encodeproject.org/files/ENCFF136EME/@@download/ENCFF136EME.bed.gz	dm6				released	s3://encode-public/2016/06/22/f21d977b-33b7-4941-b3df-4208b803c871/ENCFF136EME.bed.gz				
ENCFF894WTQ	bed narrowPeak	peaks and background as input for IDR	ENCSR317SVS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/acj6-dmelanogaster/		dm3 X 15219510 15314098		acj6-dmelanogaster	DNA					False	2016-07-06	modERN				2							ENCFF660DBZ, ENCFF937FAQ	750104	Kevin White, UChicago	662d3ed0b918ccdeba196ae92f2cb0cd		https://www.encodeproject.org/files/ENCFF894WTQ/@@download/ENCFF894WTQ.bed.gz	dm6				released	s3://encode-public/2016/06/22/e0161ab4-5c6d-4f14-8a83-3228e510598c/ENCFF894WTQ.bed.gz				
ENCFF700YAM	bed narrowPeak	peaks and background as input for IDR	ENCSR317SVS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/acj6-dmelanogaster/		dm3 X 15219510 15314098		acj6-dmelanogaster	DNA					False	2016-07-06	modERN				1							ENCFF451WVW, ENCFF937FAQ	744785	Kevin White, UChicago	5b708d168dd997c188cced238c3739a4		https://www.encodeproject.org/files/ENCFF700YAM/@@download/ENCFF700YAM.bed.gz	dm6				released	s3://encode-public/2016/06/22/33eb9a21-e79d-461a-86dc-26bff13aa0d2/ENCFF700YAM.bed.gz				
ENCFF920RXL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR317SVS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/acj6-dmelanogaster/		dm3 X 15219510 15314098		acj6-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF136EME, ENCFF513SYO, ENCFF700YAM, ENCFF894WTQ	166267	Kevin White, UChicago	3b1365a3909557ca63448335bf0c2f4f		https://www.encodeproject.org/files/ENCFF920RXL/@@download/ENCFF920RXL.bed.gz	dm6				released	s3://encode-public/2017/10/13/91a720e4-dca8-4224-a6f7-b30b9057af5a/ENCFF920RXL.bed.gz				
ENCFF892PTD	bed narrowPeak	peaks	ENCSR605NFY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Fer2-dmelanogaster/		dm3 3R 11961853 11981187		Fer2-dmelanogaster	DNA					False	2018-09-26	modERN				2							ENCFF163SXV, ENCFF955BZH	758262	Kevin White, UChicago	6c183ef7eb8df6f2f06bad87ba626301		https://www.encodeproject.org/files/ENCFF892PTD/@@download/ENCFF892PTD.bed.gz	dm6				released	s3://encode-public/2018/09/19/885ae6db-7e84-40c5-8723-3e13b66719b5/ENCFF892PTD.bed.gz				
ENCFF155ZPF	bed narrowPeak	peaks	ENCSR605NFY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Fer2-dmelanogaster/		dm3 3R 11961853 11981187		Fer2-dmelanogaster	DNA					False	2018-09-26	modERN				3							ENCFF075MUE, ENCFF163SXV	783105	Kevin White, UChicago	27af887a0b4426e321cf792e8bcdad06		https://www.encodeproject.org/files/ENCFF155ZPF/@@download/ENCFF155ZPF.bed.gz	dm6				released	s3://encode-public/2018/09/19/984c0264-0562-4025-b155-d69e283d9ccb/ENCFF155ZPF.bed.gz				
ENCFF691NCM	bed narrowPeak	peaks	ENCSR605NFY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Fer2-dmelanogaster/		dm3 3R 11961853 11981187		Fer2-dmelanogaster	DNA					False	2018-09-26	modERN				2, 3							ENCFF075MUE, ENCFF163SXV, ENCFF955BZH	772420	Kevin White, UChicago	4e3b32e535c29de1619a0f73f3c5253e		https://www.encodeproject.org/files/ENCFF691NCM/@@download/ENCFF691NCM.bed.gz	dm6				released	s3://encode-public/2018/09/19/a281ec75-b914-4042-bf6f-7e425330db55/ENCFF691NCM.bed.gz				
ENCFF545KPK	bed narrowPeak	optimal IDR thresholded peaks	ENCSR605NFY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Fer2-dmelanogaster/		dm3 3R 11961853 11981187		Fer2-dmelanogaster	DNA					False	2018-09-26	modERN				2, 3							ENCFF155ZPF, ENCFF691NCM, ENCFF892PTD	57451	Kevin White, UChicago	9a6325bb17072483bf0e5e61328f3fb4		https://www.encodeproject.org/files/ENCFF545KPK/@@download/ENCFF545KPK.bed.gz	dm6				released	s3://encode-public/2018/09/19/953472b5-b998-4909-b597-0299bf06e563/ENCFF545KPK.bed.gz				
ENCFF616KZI	bed narrowPeak	peaks	ENCSR796DJB	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/fd96Cb-dmelanogaster/		dm3 3R 25084939 25105779		fd96Cb-dmelanogaster	DNA					False	2018-09-26	modERN				2							ENCFF137FDI, ENCFF547NRI	773003	Kevin White, UChicago	bf004e5a8275851e70a512a84249f8a6		https://www.encodeproject.org/files/ENCFF616KZI/@@download/ENCFF616KZI.bed.gz	dm6				released	s3://encode-public/2018/09/19/0db6828c-f695-4944-b7ac-5a18aff6fd50/ENCFF616KZI.bed.gz				
ENCFF747PSU	bed narrowPeak	peaks	ENCSR796DJB	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/fd96Cb-dmelanogaster/		dm3 3R 25084939 25105779		fd96Cb-dmelanogaster	DNA					False	2018-09-26	modERN				3							ENCFF332HBT, ENCFF547NRI	738231	Kevin White, UChicago	f7a036b7a417e029d55808c4b6374bd4		https://www.encodeproject.org/files/ENCFF747PSU/@@download/ENCFF747PSU.bed.gz	dm6				released	s3://encode-public/2018/09/19/3add48dd-d804-454e-94ee-afb163607503/ENCFF747PSU.bed.gz				
ENCFF325URZ	bed narrowPeak	peaks	ENCSR796DJB	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/fd96Cb-dmelanogaster/		dm3 3R 25084939 25105779		fd96Cb-dmelanogaster	DNA					False	2018-09-26	modERN				2, 3							ENCFF137FDI, ENCFF332HBT, ENCFF547NRI	762169	Kevin White, UChicago	575cca202002bd462febeb78c5b07b76		https://www.encodeproject.org/files/ENCFF325URZ/@@download/ENCFF325URZ.bed.gz	dm6				released	s3://encode-public/2018/09/19/32aff755-c8e5-4835-88cb-89959b097190/ENCFF325URZ.bed.gz				
ENCFF885RDD	bed narrowPeak	optimal IDR thresholded peaks	ENCSR796DJB	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/fd96Cb-dmelanogaster/		dm3 3R 25084939 25105779		fd96Cb-dmelanogaster	DNA					False	2018-09-26	modERN				2, 3							ENCFF325URZ, ENCFF616KZI, ENCFF747PSU	115449	Kevin White, UChicago	48bb8bbcdc7f777d798f5c8efae0b56b		https://www.encodeproject.org/files/ENCFF885RDD/@@download/ENCFF885RDD.bed.gz	dm6				released	s3://encode-public/2018/09/19/26be5d28-0e00-412e-b2cd-3ac078463324/ENCFF885RDD.bed.gz				
ENCFF318KOX	bed narrowPeak	peaks	ENCSR018VBD	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG34367-dmelanogaster/		dm3 2L 10340921 10360228		CG34367-dmelanogaster	DNA					False	2018-09-26	modERN				2							ENCFF232HQT, ENCFF256HEE	724219	Kevin White, UChicago	9a556f904da271558e38953b6461b160		https://www.encodeproject.org/files/ENCFF318KOX/@@download/ENCFF318KOX.bed.gz	dm6				released	s3://encode-public/2018/09/19/82e72db8-4f24-413e-8a53-ca873aeadad3/ENCFF318KOX.bed.gz				
ENCFF390CYX	bed narrowPeak	peaks	ENCSR018VBD	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG34367-dmelanogaster/		dm3 2L 10340921 10360228		CG34367-dmelanogaster	DNA					False	2018-09-26	modERN				1							ENCFF232HQT, ENCFF529NTJ	770913	Kevin White, UChicago	f23ed66062331b00d31f08b368f15d39		https://www.encodeproject.org/files/ENCFF390CYX/@@download/ENCFF390CYX.bed.gz	dm6				released	s3://encode-public/2018/09/19/99d4b81d-65d0-41e8-a741-48602c01cfe0/ENCFF390CYX.bed.gz				
ENCFF932XJQ	bed narrowPeak	peaks	ENCSR018VBD	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG34367-dmelanogaster/		dm3 2L 10340921 10360228		CG34367-dmelanogaster	DNA					False	2018-09-26	modERN				1, 2							ENCFF232HQT, ENCFF256HEE, ENCFF529NTJ	757415	Kevin White, UChicago	bdf1a01eddc1ec4ba6e0d8bf8fb3cfb2		https://www.encodeproject.org/files/ENCFF932XJQ/@@download/ENCFF932XJQ.bed.gz	dm6				released	s3://encode-public/2018/09/19/8a0c11bb-eaca-4253-8d4c-a256e094de66/ENCFF932XJQ.bed.gz				
ENCFF069WPC	bed narrowPeak	optimal IDR thresholded peaks	ENCSR018VBD	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG34367-dmelanogaster/		dm3 2L 10340921 10360228		CG34367-dmelanogaster	DNA					False	2018-09-26	modERN				1, 2							ENCFF318KOX, ENCFF390CYX, ENCFF932XJQ	124133	Kevin White, UChicago	76d20e77a2a33067a5187232e0512a79		https://www.encodeproject.org/files/ENCFF069WPC/@@download/ENCFF069WPC.bed.gz	dm6				released	s3://encode-public/2018/09/19/3a2647d2-e7b3-4bbd-a5c5-25861465a456/ENCFF069WPC.bed.gz				
ENCFF580GRM	bed narrowPeak	peaks	ENCSR465HPZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Abd-B-dmelanogaster/		dm3 3R 12749382 12848402		Abd-B-dmelanogaster	DNA					False	2018-09-26	modERN				1							ENCFF154MKU, ENCFF957XDS	783785	Kevin White, UChicago	9561385b643c8011775bc904f0ca71e2		https://www.encodeproject.org/files/ENCFF580GRM/@@download/ENCFF580GRM.bed.gz	dm6				released	s3://encode-public/2018/09/19/75d4688e-d8bc-49cd-a8a2-343a22a36509/ENCFF580GRM.bed.gz				
ENCFF871RZK	bed narrowPeak	peaks	ENCSR465HPZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Abd-B-dmelanogaster/		dm3 3R 12749382 12848402		Abd-B-dmelanogaster	DNA					False	2018-09-26	modERN				2							ENCFF154MKU, ENCFF947BPG	770872	Kevin White, UChicago	d2d4ea62f7557b6a3bd1ee62aa271243		https://www.encodeproject.org/files/ENCFF871RZK/@@download/ENCFF871RZK.bed.gz	dm6				released	s3://encode-public/2018/09/19/b08bc616-f24d-467e-9c9c-abf232101cff/ENCFF871RZK.bed.gz				
ENCFF348HIL	bed narrowPeak	peaks	ENCSR465HPZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Abd-B-dmelanogaster/		dm3 3R 12749382 12848402		Abd-B-dmelanogaster	DNA					False	2018-09-26	modERN				1, 2							ENCFF154MKU, ENCFF947BPG, ENCFF957XDS	783483	Kevin White, UChicago	1a0a2b2a0fb64ec270f021dad054e777		https://www.encodeproject.org/files/ENCFF348HIL/@@download/ENCFF348HIL.bed.gz	dm6				released	s3://encode-public/2018/09/19/5d5287d1-2e1c-4e46-8f11-83ef95385907/ENCFF348HIL.bed.gz				
ENCFF731VFB	bed narrowPeak	optimal IDR thresholded peaks	ENCSR465HPZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Abd-B-dmelanogaster/		dm3 3R 12749382 12848402		Abd-B-dmelanogaster	DNA					False	2018-09-26	modERN				1, 2							ENCFF348HIL, ENCFF580GRM, ENCFF871RZK	114386	Kevin White, UChicago	d81a192593cb4bd267ca91a0b76cd78c		https://www.encodeproject.org/files/ENCFF731VFB/@@download/ENCFF731VFB.bed.gz	dm6				released	s3://encode-public/2018/09/19/04c233f0-2bae-4d54-b6bb-ac2ef7188f27/ENCFF731VFB.bed.gz				
ENCFF234PUX	bed narrowPeak	peaks and background as input for IDR	ENCSR392ANZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/lbe-dmelanogaster/		dm3 3R 17215699 17321640		lbe-dmelanogaster	DNA					False	2016-07-06	modERN				2							ENCFF267TNG, ENCFF783UOC	753072	Kevin White, UChicago	55dde2f2e1e3f9b059b6c63e2f625f41		https://www.encodeproject.org/files/ENCFF234PUX/@@download/ENCFF234PUX.bed.gz	dm3				released	s3://encode-public/2015/10/08/53be8b61-1e7a-4988-9a5a-a57aecf24612/ENCFF234PUX.bed.gz				
ENCFF800MTE	bed narrowPeak	peaks and background as input for IDR	ENCSR392ANZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/lbe-dmelanogaster/		dm3 3R 17215699 17321640		lbe-dmelanogaster	DNA					False	2016-07-06	modERN				1							ENCFF267TNG, ENCFF483EBP	760442	Kevin White, UChicago	4d0ffe5da770a9d2b1789556bbacdbf0		https://www.encodeproject.org/files/ENCFF800MTE/@@download/ENCFF800MTE.bed.gz	dm3				released	s3://encode-public/2015/10/08/4210daf4-d0ef-4dde-a0e6-821ed8d32ca5/ENCFF800MTE.bed.gz				
ENCFF485OQZ	bed narrowPeak	peaks and background as input for IDR	ENCSR392ANZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/lbe-dmelanogaster/		dm3 3R 17215699 17321640		lbe-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2							ENCFF267TNG, ENCFF483EBP, ENCFF783UOC	758160	Kevin White, UChicago	fbba5dd2ec02d6761992072b32459d0e		https://www.encodeproject.org/files/ENCFF485OQZ/@@download/ENCFF485OQZ.bed.gz	dm3				released	s3://encode-public/2015/10/16/ad9b9967-2625-471d-a9e0-900a0800c33b/ENCFF485OQZ.bed.gz				
ENCFF822KPX	bed narrowPeak	optimal IDR thresholded peaks	ENCSR392ANZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/lbe-dmelanogaster/		dm3 3R 17215699 17321640		lbe-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2							ENCFF234PUX, ENCFF485OQZ, ENCFF800MTE	98784	Kevin White, UChicago	ae0c3b805ccdd18b694ed12594f5bf47		https://www.encodeproject.org/files/ENCFF822KPX/@@download/ENCFF822KPX.bed.gz	dm3				released	s3://encode-public/2015/10/16/9bf9b9e2-6757-4887-b46d-74a57defeb44/ENCFF822KPX.bed.gz				
ENCFF807ZRG	bed narrowPeak	peaks and background as input for IDR	ENCSR392ANZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/lbe-dmelanogaster/		dm3 3R 17215699 17321640		lbe-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2							ENCFF126WGJ, ENCFF412NRE, ENCFF700MFW	761685	Kevin White, UChicago	dfd76a3cc906fb0bd28aa765fdf6e33b		https://www.encodeproject.org/files/ENCFF807ZRG/@@download/ENCFF807ZRG.bed.gz	dm6				released	s3://encode-public/2016/06/22/c621dbac-d6c2-4e4e-bbbb-d58b402f31b9/ENCFF807ZRG.bed.gz				
ENCFF475MOV	bed narrowPeak	peaks and background as input for IDR	ENCSR392ANZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/lbe-dmelanogaster/		dm3 3R 17215699 17321640		lbe-dmelanogaster	DNA					False	2016-07-06	modERN				1							ENCFF126WGJ, ENCFF412NRE	759838	Kevin White, UChicago	9c09ef81f6be232f49a5f8f1bd6a7438		https://www.encodeproject.org/files/ENCFF475MOV/@@download/ENCFF475MOV.bed.gz	dm6				released	s3://encode-public/2016/06/22/e97e6bd0-2f67-440c-b222-0424276c6c2b/ENCFF475MOV.bed.gz				
ENCFF922GHO	bed narrowPeak	peaks and background as input for IDR	ENCSR392ANZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/lbe-dmelanogaster/		dm3 3R 17215699 17321640		lbe-dmelanogaster	DNA					False	2016-07-06	modERN				2							ENCFF126WGJ, ENCFF700MFW	757953	Kevin White, UChicago	8f78de8c921bcde815f881cbf23ba049		https://www.encodeproject.org/files/ENCFF922GHO/@@download/ENCFF922GHO.bed.gz	dm6				released	s3://encode-public/2016/06/22/6121b239-589e-4a4e-909b-806887dbd989/ENCFF922GHO.bed.gz				
ENCFF310MNI	bed narrowPeak	optimal IDR thresholded peaks	ENCSR392ANZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/lbe-dmelanogaster/		dm3 3R 17215699 17321640		lbe-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2							ENCFF475MOV, ENCFF807ZRG, ENCFF922GHO	92540	Kevin White, UChicago	8f5622fdaf3e690d63fae1ca4dbaea53		https://www.encodeproject.org/files/ENCFF310MNI/@@download/ENCFF310MNI.bed.gz	dm6				released	s3://encode-public/2017/10/13/4ffb82ed-398d-4779-975f-ce29a2b1cc7d/ENCFF310MNI.bed.gz				
ENCFF130KVP	bed narrowPeak	peaks	ENCSR587CWK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Deaf1-dmelanogaster/		dm3 3L 19812802 19833143		Deaf1-dmelanogaster	DNA					False	2019-07-02	modERN				1							ENCFF292HGE, ENCFF578FNA	724701	Kevin White, UChicago	aa28ba6aea26391ef4f9dcfa2bfc887f		https://www.encodeproject.org/files/ENCFF130KVP/@@download/ENCFF130KVP.bed.gz	dm6				released	s3://encode-public/2019/06/19/5230f42b-9a29-47f5-9a42-f2943a360241/ENCFF130KVP.bed.gz				
ENCFF460GKT	bed narrowPeak	peaks	ENCSR587CWK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Deaf1-dmelanogaster/		dm3 3L 19812802 19833143		Deaf1-dmelanogaster	DNA					False	2019-07-02	modERN				1, 2, 3							ENCFF292HGE, ENCFF297GDF, ENCFF314QYB, ENCFF578FNA	730099	Kevin White, UChicago	5a2b95c11d1a38cf5c6b7da522025681		https://www.encodeproject.org/files/ENCFF460GKT/@@download/ENCFF460GKT.bed.gz	dm6				released	s3://encode-public/2019/06/19/1d9e9d0f-ab94-4926-ac03-1d6a8d000d44/ENCFF460GKT.bed.gz				
ENCFF216GXW	bed narrowPeak	peaks	ENCSR587CWK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Deaf1-dmelanogaster/		dm3 3L 19812802 19833143		Deaf1-dmelanogaster	DNA					False	2019-07-02	modERN				2							ENCFF292HGE, ENCFF314QYB	723205	Kevin White, UChicago	00259a20d92204f76a3d45b752e0db44		https://www.encodeproject.org/files/ENCFF216GXW/@@download/ENCFF216GXW.bed.gz	dm6				released	s3://encode-public/2019/06/19/53a4a73c-74db-4f4f-b760-409b8b3e6cbc/ENCFF216GXW.bed.gz				
ENCFF167TZP	bed narrowPeak	peaks	ENCSR587CWK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Deaf1-dmelanogaster/		dm3 3L 19812802 19833143		Deaf1-dmelanogaster	DNA					False	2019-07-02	modERN				3							ENCFF292HGE, ENCFF297GDF	716537	Kevin White, UChicago	27c2489acd2d12bd670f34730fa5a10c		https://www.encodeproject.org/files/ENCFF167TZP/@@download/ENCFF167TZP.bed.gz	dm6				released	s3://encode-public/2019/06/19/191b51b9-c84a-484a-aa01-f36a7e9a121b/ENCFF167TZP.bed.gz				
ENCFF036WSP	bed narrowPeak	optimal IDR thresholded peaks	ENCSR587CWK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Deaf1-dmelanogaster/		dm3 3L 19812802 19833143		Deaf1-dmelanogaster	DNA					False	2019-07-02	modERN				1, 2, 3							ENCFF130KVP, ENCFF167TZP, ENCFF216GXW, ENCFF460GKT	176428	Kevin White, UChicago	fcfce381b504cf2bbcf13636838da0c1		https://www.encodeproject.org/files/ENCFF036WSP/@@download/ENCFF036WSP.bed.gz	dm6				released	s3://encode-public/2019/06/19/18dd7a75-e834-4bd8-8aff-3aea5df0841f/ENCFF036WSP.bed.gz				
ENCFF086YDB	bed narrowPeak	peaks and background as input for IDR	ENCSR363SHZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Met-dmelanogaster/		dm3 X 11479381 11590337		Met-dmelanogaster	DNA					False	2016-07-06	modERN				2							ENCFF023IMK, ENCFF463ZCR	757659	Kevin White, UChicago	1325b22cc994ae0e433d2871d66f8c3d		https://www.encodeproject.org/files/ENCFF086YDB/@@download/ENCFF086YDB.bed.gz	dm3				released	s3://encode-public/2015/10/16/72392d92-66c4-4287-bb77-f85cefb0fb18/ENCFF086YDB.bed.gz				
ENCFF956PDN	bed narrowPeak	peaks and background as input for IDR	ENCSR363SHZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Met-dmelanogaster/		dm3 X 11479381 11590337		Met-dmelanogaster	DNA					False	2016-07-06	modERN				1							ENCFF460NDB, ENCFF463ZCR	763294	Kevin White, UChicago	a83e8237879515fa698f284af9a7e28d		https://www.encodeproject.org/files/ENCFF956PDN/@@download/ENCFF956PDN.bed.gz	dm3				released	s3://encode-public/2015/10/16/7ec11ce3-5ca3-4d86-b25f-5569c9a758b8/ENCFF956PDN.bed.gz				
ENCFF834BOG	bed narrowPeak	peaks and background as input for IDR	ENCSR363SHZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Met-dmelanogaster/		dm3 X 11479381 11590337		Met-dmelanogaster	DNA					False	2016-07-06	modERN				3							ENCFF244JQJ, ENCFF463ZCR	759021	Kevin White, UChicago	f9bb106456a37d1ffa7cf2c972a3f1a6		https://www.encodeproject.org/files/ENCFF834BOG/@@download/ENCFF834BOG.bed.gz	dm3				released	s3://encode-public/2015/10/16/cc3680d5-27df-457b-82cd-0bd214dbdc36/ENCFF834BOG.bed.gz				
